日期,股票代码,开盘,收盘,最高,最低,成交量,成交额,振幅,涨跌幅,涨跌额,换手率
2021-09-24,601939,4.84,4.78,4.85,4.78,618462,368224272.0,1.45,-1.24,-0.06,0.64
2021-09-27,601939,4.79,4.75,4.81,4.75,701168,414698480.0,1.26,-0.63,-0.03,0.73
2021-09-28,601939,4.76,4.82,4.83,4.74,748596,444901024.0,1.89,1.47,0.07,0.78
2021-09-29,601939,4.79,4.85,4.9,4.76,1082287,647198080.0,2.9,0.62,0.03,1.13
2021-09-30,601939,4.83,4.82,4.86,4.8,579949,345952608.0,1.24,-0.62,-0.03,0.6
2021-10-08,601939,4.83,4.89,4.9,4.82,712013,428569824.0,1.66,1.45,0.07,0.74
2021-10-11,601939,4.89,4.96,4.99,4.89,922985,563165056.0,2.04,1.43,0.07,0.96
2021-10-12,601939,4.94,4.94,4.98,4.91,641088,390633632.0,1.41,-0.4,-0.02,0.67
2021-10-13,601939,4.94,4.9,4.96,4.85,637259,384844656.0,2.23,-0.81,-0.04,0.66
2021-10-14,601939,4.9,4.89,4.92,4.87,381167,230185816.0,1.02,-0.2,-0.01,0.4
2021-10-15,601939,4.89,4.89,4.92,4.86,538827,325569920.0,1.23,0.0,0.0,0.56
2021-10-18,601939,4.89,4.85,4.91,4.84,680144,408893024.0,1.43,-0.82,-0.04,0.71
2021-10-19,601939,4.85,4.89,4.9,4.83,482860,290921456.0,1.44,0.82,0.04,0.5
2021-10-20,601939,4.89,4.86,4.91,4.83,486946,292595312.0,1.64,-0.61,-0.03,0.51
2021-10-21,601939,4.87,4.93,4.93,4.86,763872,462077184.0,1.44,1.44,0.07,0.8
2021-10-22,601939,4.92,4.92,4.97,4.89,697539,423751168.0,1.62,-0.2,-0.01,0.73
2021-10-25,601939,4.88,4.9,4.92,4.86,509260,307087392.0,1.22,-0.41,-0.02,0.53
2021-10-26,601939,4.9,4.88,4.91,4.86,514242,310295504.0,1.02,-0.41,-0.02,0.54
2021-10-27,601939,4.87,4.86,4.87,4.82,619369,371217216.0,1.02,-0.41,-0.02,0.65
2021-10-28,601939,4.84,4.82,4.86,4.81,370136,221225108.0,1.03,-0.82,-0.04,0.39
2021-10-29,601939,4.83,4.78,4.84,4.75,944306,560524304.0,1.87,-0.83,-0.04,0.98
2021-11-01,601939,4.78,4.84,4.86,4.76,1065241,635843232.0,2.09,1.26,0.06,1.11
2021-11-02,601939,4.83,4.75,4.85,4.72,1228935,728076240.0,2.69,-1.86,-0.09,1.28
2021-11-03,601939,4.76,4.71,4.76,4.71,711337,417608048.0,1.05,-0.84,-0.04,0.74
2021-11-04,601939,4.72,4.69,4.72,4.67,668696,390164416.0,1.06,-0.42,-0.02,0.7
2021-11-05,601939,4.68,4.65,4.69,4.64,620081,360489152.0,1.07,-0.85,-0.04,0.65
2021-11-08,601939,4.65,4.66,4.68,4.63,380279,221015268.0,1.08,0.22,0.01,0.4
2021-11-09,601939,4.67,4.69,4.69,4.65,351333,204510461.0,0.86,0.64,0.03,0.37
2021-11-10,601939,4.69,4.67,4.69,4.63,573969,333019264.0,1.28,-0.43,-0.02,0.6
2021-11-11,601939,4.67,4.72,4.73,4.65,562166,329195520.0,1.71,1.07,0.05,0.59
2021-11-12,601939,4.72,4.7,4.72,4.67,478110,279342032.0,1.06,-0.42,-0.02,0.5
2021-11-15,601939,4.68,4.68,4.7,4.66,597553,348200656.0,0.85,-0.43,-0.02,0.62
2021-11-16,601939,4.68,4.69,4.69,4.66,599422,349313600.0,0.64,0.21,0.01,0.62
2021-11-17,601939,4.68,4.68,4.69,4.66,637235,370926512.0,0.64,-0.21,-0.01,0.66
2021-11-18,601939,4.67,4.68,4.69,4.65,563138,327540864.0,0.85,0.0,0.0,0.59
2021-11-19,601939,4.67,4.69,4.71,4.65,674397,393028752.0,1.28,0.21,0.01,0.7
2021-11-22,601939,4.69,4.66,4.69,4.66,609387,354611056.0,0.64,-0.64,-0.03,0.64
2021-11-23,601939,4.67,4.67,4.68,4.65,535654,311741856.0,0.64,0.21,0.01,0.56
2021-11-24,601939,4.67,4.67,4.69,4.65,526249,306239008.0,0.86,0.0,0.0,0.55
2021-11-25,601939,4.66,4.66,4.67,4.65,454788,264185104.0,0.43,-0.21,-0.01,0.47
2021-11-26,601939,4.65,4.64,4.66,4.62,768288,444617856.0,0.86,-0.43,-0.02,0.8
2021-11-29,601939,4.61,4.61,4.63,4.59,737766,424800848.0,0.86,-0.65,-0.03,0.77
2021-11-30,601939,4.61,4.61,4.62,4.59,520076,299282272.0,0.65,0.0,0.0,0.54
2021-12-01,601939,4.6,4.64,4.64,4.59,495912,285877552.0,1.08,0.65,0.03,0.52
2021-12-02,601939,4.62,4.65,4.66,4.61,571866,331019856.0,1.08,0.22,0.01,0.6
2021-12-03,601939,4.65,4.66,4.67,4.61,658750,381448944.0,1.29,0.22,0.01,0.69
2021-12-06,601939,4.66,4.7,4.72,4.65,942702,550999728.0,1.5,0.86,0.04,0.98
2021-12-07,601939,4.74,4.74,4.76,4.7,945879,556050432.0,1.28,0.85,0.04,0.99
2021-12-08,601939,4.74,4.72,4.75,4.7,559544,328357408.0,1.05,-0.42,-0.02,0.58
2021-12-09,601939,4.73,4.76,4.79,4.7,932333,550019024.0,1.91,0.85,0.04,0.97
2021-12-10,601939,4.73,4.73,4.75,4.69,854870,501504640.0,1.26,-0.63,-0.03,0.89
2021-12-13,601939,4.73,4.73,4.77,4.72,632854,373005760.0,1.06,0.0,0.0,0.66
2021-12-14,601939,4.72,4.68,4.73,4.67,606700,354505216.0,1.27,-1.06,-0.05,0.63
2021-12-15,601939,4.66,4.68,4.69,4.66,380183,221330389.0,0.64,0.0,0.0,0.4
2021-12-16,601939,4.67,4.69,4.69,4.66,532498,310301504.0,0.64,0.21,0.01,0.56
2021-12-17,601939,4.67,4.68,4.7,4.67,423111,246667813.0,0.64,-0.21,-0.01,0.44
2021-12-20,601939,4.67,4.68,4.68,4.66,633875,369079648.0,0.43,0.0,0.0,0.66
2021-12-21,601939,4.66,4.72,4.76,4.65,1067628,627154688.0,2.35,0.85,0.04,1.11
2021-12-22,601939,4.73,4.73,4.75,4.71,573704,337264560.0,0.85,0.21,0.01,0.6
2021-12-23,601939,4.74,4.74,4.75,4.7,574414,337444240.0,1.06,0.21,0.01,0.6
2021-12-24,601939,4.73,4.76,4.76,4.71,595742,351303920.0,1.05,0.42,0.02,0.62
2021-12-27,601939,4.74,4.72,4.75,4.72,478059,281176896.0,0.63,-0.84,-0.04,0.5
2021-12-28,601939,4.73,4.76,4.77,4.72,593570,350286112.0,1.06,0.85,0.04,0.62
2021-12-29,601939,4.74,4.72,4.76,4.71,476375,280098448.0,1.05,-0.84,-0.04,0.5
2021-12-30,601939,4.72,4.72,4.73,4.7,471584,276509056.0,0.64,0.0,0.0,0.49
2021-12-31,601939,4.71,4.71,4.72,4.69,490954,287442720.0,0.64,-0.21,-0.01,0.51
2022-01-04,601939,4.7,4.76,4.77,4.7,1170367,688795984.0,1.49,1.06,0.05,1.22
2022-01-05,601939,4.76,4.88,4.89,4.75,1955978,1172208320.0,2.94,2.52,0.12,2.04
2022-01-06,601939,4.85,4.9,4.94,4.85,1538672,931469104.0,1.84,0.41,0.02,1.6
2022-01-07,601939,4.91,4.99,5.0,4.86,1417183,865517536.0,2.86,1.84,0.09,1.48
2022-01-10,601939,4.98,4.97,5.03,4.93,1128448,689894064.0,2.0,-0.4,-0.02,1.18
2022-01-11,601939,4.96,4.99,5.02,4.94,716828,439895600.0,1.61,0.4,0.02,0.75
2022-01-12,601939,4.99,4.93,4.99,4.88,1070263,650299904.0,2.2,-1.2,-0.06,1.12
2022-01-13,601939,4.93,4.96,5.01,4.91,1070622,655483776.0,2.03,0.61,0.03,1.12
2022-01-14,601939,4.94,4.87,4.97,4.83,1186371,714738608.0,2.82,-1.81,-0.09,1.24
2022-01-17,601939,4.85,4.83,4.9,4.81,720347,431424032.0,1.85,-0.82,-0.04,0.75
2022-01-18,601939,4.83,4.92,4.92,4.81,1127339,679160336.0,2.28,1.86,0.09,1.18
2022-01-19,601939,4.89,4.9,4.93,4.88,724304,438204368.0,1.02,-0.41,-0.02,0.75
2022-01-20,601939,4.9,4.98,5.0,4.89,1278754,782367696.0,2.24,1.63,0.08,1.33
2022-01-21,601939,4.96,4.92,4.97,4.9,767223,465969520.0,1.41,-1.2,-0.06,0.8
2022-01-24,601939,4.93,4.93,4.96,4.87,859546,521315616.0,1.83,0.2,0.01,0.9
2022-01-25,601939,4.91,4.85,4.92,4.85,671313,404751936.0,1.42,-1.62,-0.08,0.7
2022-01-26,601939,4.84,4.89,4.91,4.83,647559,390444576.0,1.65,0.82,0.04,0.67
2022-01-27,601939,4.87,4.89,4.92,4.85,736119,444630848.0,1.43,0.0,0.0,0.77
2022-01-28,601939,4.9,4.84,4.93,4.84,850108,512137376.0,1.84,-1.02,-0.05,0.89
2022-02-07,601939,4.88,4.98,5.01,4.87,1480006,904434480.0,2.89,2.89,0.14,1.54
2022-02-08,601939,4.98,5.18,5.19,4.98,2546232,1592208352.0,4.22,4.02,0.2,2.65
2022-02-09,601939,5.18,5.14,5.22,5.09,1408602,887031072.0,2.51,-0.77,-0.04,1.47
2022-02-10,601939,5.14,5.18,5.2,5.1,1276014,805654992.0,1.95,0.78,0.04,1.33
2022-02-11,601939,5.15,5.22,5.29,5.15,1258075,802338416.0,2.7,0.77,0.04,1.31
2022-02-14,601939,5.2,5.11,5.22,5.09,1232203,774084640.0,2.49,-2.11,-0.11,1.28
2022-02-15,601939,5.12,5.06,5.17,5.04,1018252,635114224.0,2.54,-0.98,-0.05,1.06
2022-02-16,601939,5.06,5.08,5.14,5.03,706196,440351456.0,2.17,0.4,0.02,0.74
2022-02-17,601939,5.08,5.1,5.13,5.07,703714,440161008.0,1.18,0.39,0.02,0.73
2022-02-18,601939,5.09,5.15,5.15,5.07,756995,474598288.0,1.57,0.98,0.05,0.79
2022-02-21,601939,5.13,5.12,5.14,5.03,821407,511910464.0,2.14,-0.58,-0.03,0.86
2022-02-22,601939,5.08,5.07,5.11,5.05,652481,405529296.0,1.17,-0.98,-0.05,0.68
2022-02-23,601939,5.08,5.0,5.09,4.98,1034186,637053616.0,2.17,-1.38,-0.07,1.08
2022-02-24,601939,4.98,4.91,4.99,4.9,954920,580904848.0,1.8,-1.8,-0.09,1.0
2022-02-25,601939,4.91,4.86,4.94,4.85,1063151,641187088.0,1.83,-1.02,-0.05,1.11
2022-02-28,601939,4.87,4.88,4.89,4.82,854278,513267056.0,1.44,0.41,0.02,0.89
2022-03-01,601939,4.9,4.95,4.97,4.87,989396,599580304.0,2.05,1.43,0.07,1.03
2022-03-02,601939,4.93,4.93,4.97,4.91,535566,326405696.0,1.21,-0.4,-0.02,0.56
2022-03-03,601939,4.93,5.02,5.03,4.93,903596,554503328.0,2.03,1.83,0.09,0.94
2022-03-04,601939,5.0,4.99,5.02,4.91,1025320,628103040.0,2.19,-0.6,-0.03,1.07
2022-03-07,601939,4.94,4.92,4.98,4.9,950239,578482704.0,1.6,-1.4,-0.07,0.99
2022-03-08,601939,4.91,4.85,4.95,4.84,1091066,659202528.0,2.24,-1.42,-0.07,1.14
2022-03-09,601939,4.85,4.8,4.9,4.63,1573975,932344160.0,5.57,-1.03,-0.05,1.64
2022-03-10,601939,4.85,4.84,4.87,4.78,921278,550797520.0,1.88,0.83,0.04,0.96
2022-03-11,601939,4.82,4.9,4.9,4.75,1032469,617493008.0,3.1,1.24,0.06,1.08
2022-03-14,601939,4.83,4.81,4.91,4.8,1050027,628629776.0,2.24,-1.84,-0.09,1.09
2022-03-15,601939,4.79,4.67,4.8,4.65,1962854,1149999152.0,3.12,-2.91,-0.14,2.05
2022-03-16,601939,4.67,4.74,4.75,4.61,1322357,771737344.0,3.0,1.5,0.07,1.38
2022-03-17,601939,4.77,4.72,4.79,4.68,1348900,791850192.0,2.32,-0.42,-0.02,1.41
2022-03-18,601939,4.71,4.84,4.86,4.69,1458613,869029696.0,3.6,2.54,0.12,1.52
2022-03-21,601939,4.84,4.8,4.85,4.78,691763,411844672.0,1.45,-0.83,-0.04,0.72
2022-03-22,601939,4.8,4.87,4.89,4.78,983316,590974544.0,2.29,1.46,0.07,1.02
2022-03-23,601939,4.87,4.88,4.88,4.84,611103,367241360.0,0.82,0.21,0.01,0.64
2022-03-24,601939,4.85,4.93,4.95,4.84,891821,541070096.0,2.25,1.02,0.05,0.93
2022-03-25,601939,4.91,4.94,4.97,4.88,875973,533665712.0,1.83,0.2,0.01,0.91
2022-03-28,601939,4.92,5.02,5.05,4.87,1285781,789528464.0,3.64,1.62,0.08,1.34
2022-03-29,601939,5.04,5.08,5.09,4.99,1158755,719379568.0,1.99,1.2,0.06,1.21
2022-03-30,601939,5.09,5.04,5.09,5.01,1043570,645740080.0,1.57,-0.79,-0.04,1.09
2022-03-31,601939,5.02,5.14,5.14,5.01,1330495,832555616.0,2.58,1.98,0.1,1.39
2022-04-01,601939,5.09,5.15,5.19,5.09,1419316,892950048.0,1.95,0.19,0.01,1.48
2022-04-06,601939,5.13,5.2,5.2,5.1,1162556,734261344.0,1.94,0.97,0.05,1.21
2022-04-07,601939,5.19,5.1,5.21,5.07,1093846,688785024.0,2.69,-1.92,-0.1,1.14
2022-04-08,601939,5.11,5.13,5.15,5.07,754694,473574416.0,1.57,0.59,0.03,0.79
2022-04-11,601939,5.13,5.1,5.13,5.08,742413,464585376.0,0.97,-0.58,-0.03,0.77
2022-04-12,601939,5.09,5.1,5.14,5.04,789079,491940192.0,1.96,0.0,0.0,0.82
2022-04-13,601939,5.09,5.09,5.15,5.08,576218,360580736.0,1.37,-0.2,-0.01,0.6
2022-04-14,601939,5.11,5.11,5.15,5.09,665168,416642304.0,1.18,0.39,0.02,0.69
2022-04-15,601939,5.12,5.08,5.12,5.07,703504,439019760.0,0.98,-0.59,-0.03,0.73
2022-04-18,601939,5.06,4.95,5.07,4.93,1043905,640429424.0,2.76,-2.56,-0.13,1.09
2022-04-19,601939,4.95,4.97,5.0,4.9,798316,486775376.0,2.02,0.4,0.02,0.83
2022-04-20,601939,4.97,4.94,4.99,4.93,633044,386012528.0,1.21,-0.6,-0.03,0.66
2022-04-21,601939,4.94,4.96,5.01,4.92,1066710,654004640.0,1.82,0.4,0.02,1.11
2022-04-22,601939,4.96,5.09,5.11,4.95,1363367,847333632.0,3.23,2.62,0.13,1.42
2022-04-25,601939,5.04,4.95,5.08,4.95,1373191,846474080.0,2.55,-2.75,-0.14,1.43
2022-04-26,601939,4.95,4.91,4.98,4.89,980508,595911936.0,1.82,-0.81,-0.04,1.02
2022-04-27,601939,4.9,4.85,4.92,4.78,1309538,785197296.0,2.85,-1.22,-0.06,1.37
2022-04-28,601939,4.83,4.9,4.93,4.82,885013,534118544.0,2.27,1.03,0.05,0.92
2022-04-29,601939,4.91,4.92,4.94,4.83,983448,593721792.0,2.24,0.41,0.02,1.03
2022-05-05,601939,4.93,4.91,4.96,4.87,1072858,649649760.0,1.83,-0.2,-0.01,1.12
2022-05-06,601939,4.87,4.86,4.9,4.83,683189,410498864.0,1.43,-1.02,-0.05,0.71
2022-05-09,601939,4.84,4.83,4.86,4.81,552518,330431520.0,1.03,-0.62,-0.03,0.58
2022-05-10,601939,4.81,4.85,4.85,4.78,658682,393284560.0,1.45,0.41,0.02,0.69
2022-05-11,601939,4.85,4.81,4.85,4.79,909659,542444432.0,1.24,-0.82,-0.04,0.95
2022-05-12,601939,4.8,4.81,4.82,4.79,521509,310482912.0,0.62,0.0,0.0,0.54
2022-05-13,601939,4.81,4.85,4.86,4.8,598326,358223200.0,1.25,0.83,0.04,0.62
2022-05-16,601939,4.85,4.85,4.86,4.79,702274,419199664.0,1.44,0.0,0.0,0.73
2022-05-17,601939,4.83,4.81,4.87,4.8,799951,478669504.0,1.44,-0.82,-0.04,0.83
2022-05-18,601939,4.82,4.83,4.83,4.79,712647,424502896.0,0.83,0.42,0.02,0.74
2022-05-19,601939,4.81,4.81,4.82,4.78,513852,305747824.0,0.83,-0.41,-0.02,0.54
2022-05-20,601939,4.82,4.83,4.86,4.79,871230,520940544.0,1.46,0.42,0.02,0.91
2022-05-23,601939,4.83,4.82,4.84,4.8,479176,285804896.0,0.83,-0.21,-0.01,0.5
2022-05-24,601939,4.82,4.81,4.84,4.8,778565,464832976.0,0.83,-0.21,-0.01,0.81
2022-05-25,601939,4.82,4.85,4.85,4.8,591551,354041696.0,1.04,0.83,0.04,0.62
2022-05-26,601939,4.84,4.88,4.88,4.83,632704,380177840.0,1.03,0.62,0.03,0.66
2022-05-27,601939,4.88,4.87,4.9,4.86,542776,327228320.0,0.82,-0.2,-0.01,0.57
2022-05-30,601939,4.89,4.87,4.9,4.85,548815,330860048.0,1.03,0.0,0.0,0.57
2022-05-31,601939,4.87,4.83,4.88,4.83,811069,486326800.0,1.03,-0.82,-0.04,0.85
2022-06-01,601939,4.84,4.82,4.85,4.8,800671,477809376.0,1.04,-0.21,-0.01,0.83
2022-06-02,601939,4.82,4.82,4.83,4.8,461147,274930752.0,0.62,0.0,0.0,0.48
2022-06-06,601939,4.82,4.77,4.82,4.74,1368245,809640720.0,1.66,-1.04,-0.05,1.43
2022-06-07,601939,4.77,4.78,4.8,4.75,670431,397344848.0,1.05,0.21,0.01,0.7
2022-06-08,601939,4.79,4.79,4.8,4.78,588131,349312896.0,0.42,0.21,0.01,0.61
2022-06-09,601939,4.79,4.82,4.84,4.77,1122824,669841504.0,1.46,0.63,0.03,1.17
2022-06-10,601939,4.81,4.85,4.87,4.8,1033715,618025920.0,1.45,0.62,0.03,1.08
2022-06-13,601939,4.83,4.81,4.84,4.78,805782,480106128.0,1.24,-0.82,-0.04,0.84
2022-06-14,601939,4.79,4.86,4.88,4.79,920122,550017280.0,1.87,1.04,0.05,0.96
2022-06-15,601939,4.86,4.9,4.96,4.85,1274475,773491808.0,2.26,0.82,0.04,1.33
2022-06-16,601939,4.9,4.85,4.92,4.85,978529,589366576.0,1.43,-1.02,-0.05,1.02
2022-06-17,601939,4.84,4.86,4.88,4.83,632639,380160624.0,1.03,0.21,0.01,0.66
2022-06-20,601939,4.86,4.84,4.86,4.82,753365,451049408.0,0.82,-0.41,-0.02,0.79
2022-06-21,601939,4.84,4.88,4.9,4.83,889256,534607984.0,1.45,0.83,0.04,0.93
2022-06-22,601939,4.88,4.85,4.91,4.84,839257,505396192.0,1.43,-0.61,-0.03,0.87
2022-06-23,601939,4.86,4.89,4.9,4.85,587715,354163440.0,1.03,0.82,0.04,0.61
2022-06-24,601939,4.9,4.86,4.91,4.85,827541,497933808.0,1.23,-0.61,-0.03,0.86
2022-06-27,601939,4.86,4.85,4.88,4.83,1399841,840224688.0,1.03,-0.21,-0.01,1.46
2022-06-28,601939,4.85,4.87,4.88,4.84,1113923,669319328.0,0.82,0.41,0.02,1.16
2022-06-29,601939,4.86,4.9,4.91,4.85,1085423,655619040.0,1.23,0.62,0.03,1.13
2022-06-30,601939,4.9,4.91,4.93,4.89,763715,462494976.0,0.82,0.2,0.01,0.8
2022-07-01,601939,4.92,4.93,4.95,4.91,708568,430674816.0,0.81,0.41,0.02,0.74
2022-07-04,601939,4.94,4.94,4.97,4.93,922282,562333776.0,0.81,0.2,0.01,0.96
2022-07-05,601939,4.96,4.96,4.98,4.95,1026799,627576448.0,0.61,0.4,0.02,1.07
2022-07-06,601939,4.97,4.93,4.97,4.9,1069512,650381680.0,1.41,-0.6,-0.03,1.11
2022-07-07,601939,4.95,4.94,4.96,4.92,1400775,853790336.0,0.81,0.2,0.01,1.46
2022-07-08,601939,4.96,4.92,4.97,4.91,1484466,848806848.0,1.21,-0.4,-0.02,1.55
2022-07-11,601939,4.92,4.98,5.0,4.91,1182343,680166928.0,1.83,1.22,0.06,1.23
2022-07-12,601939,4.99,4.96,5.03,4.96,739997,428053954.0,1.41,-0.4,-0.02,0.77
2022-07-13,601939,4.96,4.88,4.97,4.87,943064,537485867.0,2.02,-1.61,-0.08,0.98
2022-07-14,601939,4.86,4.79,4.86,4.76,1274521,711580955.0,2.05,-1.84,-0.09,1.33
2022-07-15,601939,4.79,4.7,4.79,4.7,1569159,868003545.0,1.88,-1.88,-0.09,1.64
2022-07-18,601939,4.72,4.78,4.78,4.71,874698,483682511.0,1.49,1.7,0.08,0.91
2022-07-19,601939,4.76,4.8,4.82,4.74,633666,353801286.0,1.67,0.42,0.02,0.66
2022-07-20,601939,4.8,4.86,4.88,4.79,689187,388622775.0,1.88,1.25,0.06,0.72
2022-07-21,601939,4.85,4.79,4.87,4.78,447258,250752427.0,1.85,-1.44,-0.07,0.47
2022-07-22,601939,4.79,4.81,4.83,4.79,305436,170895946.0,0.84,0.42,0.02,0.32
2022-07-25,601939,4.81,4.83,4.85,4.79,378712,212799913.0,1.25,0.42,0.02,0.39
2022-07-26,601939,4.84,4.83,4.86,4.83,393748,221771160.0,0.62,0.0,0.0,0.41
2022-07-27,601939,4.83,4.82,4.84,4.81,227662,127838977.0,0.62,-0.21,-0.01,0.24
2022-07-28,601939,4.83,4.82,4.84,4.81,277204,155544947.0,0.62,0.0,0.0,0.29
2022-07-29,601939,4.82,4.78,4.83,4.78,389994,217834964.0,1.04,-0.83,-0.04,0.41
2022-08-01,601939,4.78,4.75,4.78,4.74,356021,197501813.0,0.84,-0.63,-0.03,0.37
2022-08-02,601939,4.74,4.7,4.74,4.69,769534,422979169.0,1.05,-1.05,-0.05,0.8
2022-08-03,601939,4.71,4.64,4.72,4.63,840052,458847616.0,1.91,-1.28,-0.06,0.88
2022-08-04,601939,4.65,4.67,4.69,4.64,471702,257163673.0,1.08,0.65,0.03,0.49
2022-08-05,601939,4.68,4.71,4.72,4.66,386113,211554148.0,1.28,0.86,0.04,0.4
2022-08-08,601939,4.71,4.69,4.72,4.69,272982,149871574.0,0.64,-0.42,-0.02,0.28
2022-08-09,601939,4.69,4.7,4.72,4.67,301617,165719297.0,1.07,0.21,0.01,0.31
2022-08-10,601939,4.71,4.67,4.72,4.67,230357,126266101.0,1.06,-0.64,-0.03,0.24
2022-08-11,601939,4.68,4.71,4.72,4.67,420695,230986395.0,1.07,0.86,0.04,0.44
2022-08-12,601939,4.71,4.73,4.73,4.69,396042,217991804.0,0.85,0.42,0.02,0.41
2022-08-15,601939,4.71,4.69,4.73,4.69,353850,194535666.0,0.85,-0.85,-0.04,0.37
2022-08-16,601939,4.69,4.68,4.72,4.68,312431,171311803.0,0.85,-0.21,-0.01,0.33
2022-08-17,601939,4.69,4.71,4.72,4.67,462457,253554316.0,1.07,0.64,0.03,0.48
2022-08-18,601939,4.7,4.68,4.71,4.67,271627,148709203.0,0.85,-0.64,-0.03,0.28
2022-08-19,601939,4.68,4.68,4.7,4.67,248031,135781123.0,0.64,0.0,0.0,0.26
2022-08-22,601939,4.67,4.67,4.69,4.66,316186,172873799.0,0.64,-0.21,-0.01,0.33
2022-08-23,601939,4.67,4.65,4.68,4.65,452666,246547740.0,0.64,-0.43,-0.02,0.47
2022-08-24,601939,4.65,4.64,4.67,4.64,359206,195521786.0,0.65,-0.22,-0.01,0.37
2022-08-25,601939,4.65,4.66,4.67,4.63,359273,195366733.0,0.86,0.43,0.02,0.37
2022-08-26,601939,4.67,4.68,4.68,4.64,356883,194597678.0,0.86,0.43,0.02,0.37
2022-08-29,601939,4.66,4.66,4.67,4.64,308497,167958258.0,0.64,-0.43,-0.02,0.32
2022-08-30,601939,4.66,4.68,4.69,4.65,287079,156779968.0,0.86,0.43,0.02,0.3
2022-08-31,601939,4.68,4.73,4.74,4.67,845096,464965993.0,1.5,1.07,0.05,0.88
2022-09-01,601939,4.72,4.7,4.73,4.7,247700,136219864.0,0.63,-0.63,-0.03,0.26
2022-09-02,601939,4.7,4.69,4.72,4.68,238358,130711055.0,0.85,-0.21,-0.01,0.25
2022-09-05,601939,4.69,4.7,4.71,4.66,444471,243237329.0,1.07,0.21,0.01,0.46
2022-09-06,601939,4.7,4.71,4.74,4.69,530736,292617594.0,1.06,0.21,0.01,0.55
2022-09-07,601939,4.71,4.7,4.72,4.69,209878,115257375.0,0.64,-0.21,-0.01,0.22
2022-09-08,601939,4.7,4.71,4.72,4.69,241527,132818708.0,0.64,0.21,0.01,0.25
2022-09-09,601939,4.72,4.75,4.76,4.71,538785,298075878.0,1.06,0.85,0.04,0.56
2022-09-13,601939,4.75,4.76,4.79,4.72,480444,266364587.0,1.47,0.21,0.01,0.5
2022-09-14,601939,4.74,4.74,4.76,4.72,357759,197866993.0,0.84,-0.42,-0.02,0.37
2022-09-15,601939,4.76,4.78,4.79,4.75,577768,321357505.0,0.84,0.84,0.04,0.6
2022-09-16,601939,4.76,4.73,4.77,4.73,569207,315223112.0,0.84,-1.05,-0.05,0.59
2022-09-19,601939,4.72,4.77,4.77,4.71,483158,267488517.0,1.27,0.85,0.04,0.5
2022-09-20,601939,4.77,4.76,4.78,4.74,348380,193469853.0,0.84,-0.21,-0.01,0.36
2022-09-21,601939,4.76,4.78,4.79,4.73,359160,199532464.0,1.26,0.42,0.02,0.37
2022-09-22,601939,4.76,4.78,4.79,4.74,413486,229781393.0,1.05,0.0,0.0,0.43
2022-09-23,601939,4.76,4.83,4.84,4.76,839907,471081749.0,1.67,1.05,0.05,0.88
2022-09-26,601939,4.82,4.75,4.83,4.74,528135,294485378.0,1.86,-1.66,-0.08,0.55
2022-09-27,601939,4.75,4.74,4.76,4.72,317955,175680334.0,0.84,-0.21,-0.01,0.33
2022-09-28,601939,4.75,4.78,4.8,4.72,560335,311311180.0,1.69,0.84,0.04,0.58
2022-09-29,601939,4.78,4.72,4.8,4.72,367971,203584916.0,1.67,-1.26,-0.06,0.38
2022-09-30,601939,4.73,4.73,4.77,4.71,342097,188947844.0,1.27,0.21,0.01,0.36
2022-10-10,601939,4.71,4.73,4.76,4.71,517656,286196480.0,1.06,0.0,0.0,0.54
2022-10-11,601939,4.73,4.73,4.74,4.71,554943,306116703.0,0.63,0.0,0.0,0.58
2022-10-12,601939,4.73,4.75,4.75,4.7,494287,272563281.0,1.06,0.42,0.02,0.52
2022-10-13,601939,4.74,4.71,4.74,4.68,488661,268563401.0,1.26,-0.84,-0.04,0.51
2022-10-14,601939,4.7,4.7,4.73,4.69,530807,291790800.0,0.85,-0.21,-0.01,0.55
2022-10-17,601939,4.7,4.71,4.72,4.68,406648,223239569.0,0.85,0.21,0.01,0.42
2022-10-18,601939,4.71,4.71,4.73,4.69,431940,237542120.0,0.85,0.0,0.0,0.45
2022-10-19,601939,4.7,4.7,4.72,4.69,237389,130443044.0,0.64,-0.21,-0.01,0.25
2022-10-20,601939,4.69,4.73,4.73,4.69,620533,341421967.0,0.85,0.64,0.03,0.65
2022-10-21,601939,4.72,4.75,4.76,4.71,541672,299582094.0,1.06,0.42,0.02,0.56
2022-10-24,601939,4.74,4.72,4.75,4.71,990860,547696505.0,0.84,-0.63,-0.03,1.03
2022-10-25,601939,4.71,4.71,4.73,4.7,475932,261918992.0,0.64,-0.21,-0.01,0.5
2022-10-26,601939,4.71,4.66,4.72,4.65,701270,383907782.0,1.49,-1.06,-0.05,0.73
2022-10-27,601939,4.66,4.63,4.66,4.63,560792,304579201.0,0.64,-0.64,-0.03,0.58
2022-10-28,601939,4.63,4.63,4.64,4.61,415457,224889945.0,0.65,0.0,0.0,0.43
2022-10-31,601939,4.62,4.55,4.63,4.53,728171,389901511.0,2.16,-1.73,-0.08,0.76
2022-11-01,601939,4.54,4.5,4.55,4.43,1198677,631939327.0,2.64,-1.1,-0.05,1.25
2022-11-02,601939,4.47,4.47,4.48,4.39,713154,373073100.0,2.0,-0.67,-0.03,0.74
2022-11-03,601939,4.44,4.45,4.46,4.43,347085,181775846.0,0.67,-0.45,-0.02,0.36
